ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors
1776047559.7490861,0,29,6,4040.032256,192265.846784,379.297,43,1965,3996,29,0.0,0.0,33.399,11.442,0
1776047559.7924364,1,99,52,3972.923392,192265.846784,989.536,44,1792,3996,99,0.0,0.0,17.851,4.065,0
1776047559.8356254,0,29,6,4040.032256,192265.846784,379.932,42,1965,3996,29,0.0,0.0,35.926,9.667,0
1776047559.8791795,1,99,52,3972.923392,192265.846784,989.853,44,1807,3996,99,0.0,0.0,17.905,4.043,0
1776047559.922718,0,29,6,4040.032256,192265.846784,382.306,42,1965,3996,29,0.0,0.0,35.108,9.989,0
1776047559.981154,1,99,52,3972.923392,192265.846784,990.398,44,1815,3996,99,0.0,0.0,17.003,4.082,0
1776047560.023675,0,29,6,4040.032256,192265.846784,382.628,42,1965,3996,29,0.0,0.0,35.79,9.854,0
1776047560.067578,1,99,52,3972.923392,192265.846784,989.572,44,1777,3996,99,0.0,0.0,18.077,4.064,0
1776047560.11141,0,29,6,4040.032256,192265.846784,382.069,42,1965,3996,29,0.0,0.0,34.383,9.632,0
1776047560.1553597,1,99,52,3972.923392,192265.846784,989.62,44,1785,3996,99,0.0,0.0,17.919,3.989,0
1776047560.1988435,0,29,6,4040.032256,192265.846784,382.596,43,1965,3996,29,0.0,0.0,35.498,9.695,0
1776047560.2428195,1,99,52,3972.923392,192265.846784,990.71,44,1807,3996,99,0.0,0.0,17.987,4.092,0
1776047560.2863338,0,29,6,4040.032256,192265.846784,382.596,43,1965,3996,29,0.0,0.0,33.835,9.807,0
1776047560.3298185,1,99,52,3972.923392,192265.846784,990.937,44,1762,3996,99,0.0,0.0,17.382,3.573,0
1776047560.3726833,0,29,6,4040.032256,192265.846784,382.109,42,1965,3996,29,0.0,0.0,34.917,11.366,0
1776047560.416853,1,99,52,3972.923392,192265.846784,990.937,44,1770,3996,99,0.0,0.0,15.314,5.056,0
1776047560.459405,0,29,6,4040.032256,192265.846784,383.051,42,1965,3996,29,0.0,0.0,35.73,9.813,0
1776047560.5032055,1,99,52,3972.923392,192265.846784,993.053,45,1785,3996,99,0.0,0.0,18.113,5.428,0
1776047560.5467257,0,29,6,4040.032256,192265.846784,382.966,42,1965,3996,29,0.0,0.0,35.656,9.857,0
1776047560.5905964,1,99,52,3972.923392,192265.846784,993.856,44,1785,3996,99,0.0,0.0,17.876,4.161,0
