ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors
1776047464.6421108,1,100,20,1898.840064,192265.846784,992.559,48,1387,3996,100,0.0,0.0,6.108,1.666,0
1776047464.6857255,0,100,20,1965.948928,192265.846784,989.885,57,1387,3996,100,0.0,0.0,6.136,1.682,0
1776047464.7290363,1,100,20,1898.840064,192265.846784,992.111,48,1357,3996,100,0.0,0.0,6.084,1.664,0
1776047464.7727256,0,100,20,1965.948928,192265.846784,989.885,57,1372,3996,100,0.0,0.0,6.398,1.615,0
1776047464.8172157,1,100,20,1898.840064,192265.846784,992.079,48,1387,3996,100,0.0,0.0,6.113,1.584,0
1776047464.8608973,0,100,20,1965.948928,192265.846784,989.622,56,1372,3996,100,0.0,0.0,6.157,1.613,0
1776047464.904216,1,100,20,1898.840064,192265.846784,992.208,48,1387,3996,100,0.0,0.0,6.084,1.605,0
1776047464.9478085,0,100,20,1965.948928,192265.846784,989.274,57,1372,3996,100,0.0,0.0,6.322,3.102,0
1776047464.9912837,1,100,20,1898.840064,192265.846784,990.421,49,1357,3996,100,0.0,0.0,6.064,1.628,0
1776047465.035727,0,100,21,1965.948928,192265.846784,991.057,57,1402,3996,100,0.0,0.0,6.354,3.796,0
1776047465.0789995,1,100,20,1898.840064,192265.846784,990.218,48,1387,3996,100,0.0,0.0,6.068,1.591,0
1776047465.1225493,0,100,21,1965.948928,192265.846784,991.177,57,1372,3996,100,0.0,0.0,6.154,1.568,0
1776047465.166298,1,100,20,1898.840064,192265.846784,990.218,49,1387,3996,100,0.0,0.0,6.64,2.965,0
1776047465.2099338,0,100,20,1965.948928,192265.846784,990.495,57,1372,3996,100,0.0,0.0,6.302,1.672,0
1776047465.253692,1,100,20,1898.840064,192265.846784,990.586,49,1387,3996,100,0.0,0.0,6.763,3.016,0
1776047465.297358,0,100,20,1965.948928,192265.846784,990.714,57,1387,3996,100,0.0,0.0,6.293,1.628,0
1776047465.3407557,1,100,20,1898.840064,192265.846784,990.894,49,1387,3996,100,0.0,0.0,6.073,1.634,0
1776047465.384358,0,100,20,1965.948928,192265.846784,991.893,57,1372,3996,100,0.0,0.0,6.095,1.647,0
1776047465.4278233,1,100,20,1898.840064,192265.846784,990.142,49,1387,3996,100,0.0,0.0,6.359,1.55,0
1776047465.471335,0,100,20,1965.948928,192265.846784,991.893,57,1372,3996,100,0.0,0.0,6.154,1.587,0
1776047465.5147815,1,100,20,1898.840064,192265.846784,990.44,49,1387,3996,100,0.0,0.0,6.197,1.635,0
1776047465.5584276,0,100,20,1965.948928,192265.846784,991.235,56,1402,3996,100,0.0,0.0,6.32,1.587,0
1776047465.6017141,1,100,20,1898.840064,192265.846784,990.658,49,1387,3996,100,0.0,0.0,5.984,1.639,0
1776047465.6453438,0,100,20,1965.948928,192265.846784,989.846,57,1402,3996,100,0.0,0.0,6.273,3.085,0
1776047465.688714,1,100,20,1898.840064,192265.846784,990.254,49,1387,3996,100,0.0,0.0,6.088,1.578,0
1776047465.7322862,0,100,20,1965.948928,192265.846784,989.138,57,1372,3996,100,0.0,0.0,6.104,3.118,0
1776047465.7756588,1,100,20,1898.840064,192265.846784,990.685,49,1387,3996,100,0.0,0.0,6.051,1.597,0
1776047465.819343,0,100,20,1965.948928,192265.846784,989.553,57,1372,3996,100,0.0,0.0,6.19,1.566,0
1776047465.8762558,1,100,20,1898.840064,192265.846784,990.685,49,1387,3996,100,0.0,0.0,6.323,16.121,0
1776047465.9198415,0,100,20,1965.948928,192265.846784,990.075,57,1372,3996,100,0.0,0.0,6.249,1.619,0
1776047465.9632568,1,100,20,1898.840064,192265.846784,990.446,49,1387,3996,100,0.0,0.0,6.388,3.013,0
1776047466.0068078,0,100,21,1965.948928,192265.846784,992.637,57,1410,3996,100,0.0,0.0,6.083,1.596,0
1776047466.0501919,1,100,20,1898.840064,192265.846784,991.882,49,1387,3996,100,0.0,0.0,6.059,3.13,0
1776047466.0937436,0,100,21,1965.948928,192265.846784,990.971,57,1372,3996,100,0.0,0.0,6.076,1.669,0
1776047466.1370566,1,100,20,1898.840064,192265.846784,991.693,49,1387,3996,100,0.0,0.0,6.125,1.544,0
1776047466.1806595,0,100,21,1965.948928,192265.846784,990.729,57,1372,3996,100,0.0,0.0,6.288,1.579,0
1776047466.224068,1,100,20,1898.840064,192265.846784,991.637,49,1387,3996,100,0.0,0.0,6.319,1.617,0
1776047466.2677374,0,100,20,1965.948928,192265.846784,990.729,57,1372,3996,100,0.0,0.0,6.119,1.728,0
1776047466.3111496,1,100,20,1898.840064,192265.846784,991.666,49,1365,3996,100,0.0,0.0,6.101,1.533,0
1776047466.3548627,0,100,20,1965.948928,192265.846784,990.658,57,1372,3996,100,0.0,0.0,6.153,1.698,0
1776047466.3984022,1,100,20,1898.840064,192265.846784,992.218,49,1387,3996,100,0.0,0.0,6.089,1.64,0
1776047466.4420357,0,100,20,1965.948928,192265.846784,992.42,57,1402,3996,100,0.0,0.0,6.074,3.158,0
1776047466.4853919,1,100,20,1898.840064,192265.846784,991.513,49,1372,3996,100,0.0,0.0,6.071,1.564,0
1776047466.5289595,0,100,20,1965.948928,192265.846784,991.467,57,1372,3996,100,0.0,0.0,6.139,2.978,0
1776047466.5723765,1,100,20,1898.840064,192265.846784,991.513,49,1387,3996,100,0.0,0.0,6.299,1.566,0
1776047466.6161206,0,100,20,1965.948928,192265.846784,992.216,57,1372,3996,100,0.0,0.0,6.287,1.73,0
1776047466.65953,1,100,20,1898.840064,192265.846784,991.462,49,1387,3996,100,0.0,0.0,6.073,3.077,0
1776047466.7032444,0,100,20,1965.948928,192265.846784,991.776,57,1372,3996,100,0.0,0.0,6.286,1.634,0
1776047466.7467275,1,100,20,1898.840064,192265.846784,991.067,49,1380,3996,100,0.0,0.0,6.303,1.745,0
1776047466.790266,0,100,20,1965.948928,192265.846784,992.635,57,1387,3996,100,0.0,0.0,6.078,1.612,0
1776047466.8336918,1,100,20,1898.840064,192265.846784,990.494,50,1387,3996,100,0.0,0.0,6.127,1.576,0
1776047466.8773232,0,100,20,1965.948928,192265.846784,992.635,57,1395,3996,100,0.0,0.0,6.392,1.623,0
