ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors
1776047639.6906183,1,0,13,12434.931712,192265.846784,341.031,32,1965,3996,0,0.0,0.0,19.144,8.75,0
1776047639.7334702,0,99,11,24824.905728,192265.846784,371.044,37,1965,3996,99,0.0,0.0,2.062,1.586,0
1776047639.7762344,1,0,13,12434.931712,192265.846784,341.025,32,1965,3996,0,0.0,0.0,18.096,8.892,0
1776047639.819116,0,99,11,24824.905728,192265.846784,371.044,37,1965,3996,99,0.0,0.0,2.144,1.492,0
1776047639.8621569,1,0,13,12434.931712,192265.846784,341.06,32,1965,3996,0,0.0,0.0,18.233,10.318,0
1776047639.9051378,0,99,11,24824.905728,192265.846784,371.027,37,1965,3996,99,0.0,0.0,2.087,1.621,0
1776047639.9479437,1,0,13,12434.931712,192265.846784,341.155,32,1965,3996,0,0.0,0.0,18.043,10.197,0
1776047639.9907937,0,99,11,24824.905728,192265.846784,371.03,37,1965,3996,99,0.0,0.0,2.074,1.612,0
1776047640.033563,1,0,13,12434.931712,192265.846784,341.228,32,1965,3996,0,0.0,0.0,18.281,8.815,0
1776047640.0765593,0,99,11,24824.905728,192265.846784,371.021,37,1965,3996,99,0.0,0.0,2.128,1.578,0
1776047640.1192732,1,0,13,12434.931712,192265.846784,341.216,32,1965,3996,0,0.0,0.0,18.234,8.744,0
1776047640.1622384,0,99,11,24824.905728,192265.846784,370.949,37,1965,3996,99,0.0,0.0,2.089,1.601,0
1776047640.2053645,1,0,13,12434.931712,192265.846784,341.216,32,1965,3996,0,0.0,0.0,18.31,8.898,0
1776047640.2482882,0,99,11,24824.905728,192265.846784,370.984,37,1965,3996,99,0.0,0.0,2.068,2.994,0
1776047640.2912571,1,0,13,12434.931712,192265.846784,341.229,32,1965,3996,0,0.0,0.0,18.897,8.695,0
1776047640.3340876,0,99,11,24824.905728,192265.846784,371.096,37,1965,3996,99,0.0,0.0,2.127,1.535,0
1776047640.3768663,1,0,13,12434.931712,192265.846784,341.241,32,1965,3996,0,0.0,0.0,18.29,8.896,0
1776047640.4197838,0,99,11,24824.905728,192265.846784,371.096,37,1965,3996,99,0.0,0.0,2.086,1.562,0
1776047640.4625082,1,0,13,12434.931712,192265.846784,341.273,32,1965,3996,0,0.0,0.0,18.4,10.173,0
1776047640.505344,0,99,11,24824.905728,192265.846784,371.141,37,1965,3996,99,0.0,0.0,2.071,1.622,0
1776047640.5482054,1,0,13,12434.931712,192265.846784,341.184,32,1965,3996,0,0.0,0.0,18.402,10.105,0
1776047640.591104,0,99,11,24824.905728,192265.846784,371.142,37,1965,3996,99,0.0,0.0,2.054,1.594,0
1776047640.6339562,1,0,13,12434.931712,192265.846784,341.179,32,1965,3996,0,0.0,0.0,18.387,8.819,0
1776047640.6768768,0,99,11,24824.905728,192265.846784,371.071,37,1965,3996,99,0.0,0.0,2.119,1.59,0
1776047640.7195668,1,0,13,12434.931712,192265.846784,341.126,32,1965,3996,0,0.0,0.0,18.022,8.843,0
1776047640.7625275,0,99,11,24824.905728,192265.846784,371.119,37,1965,3996,99,0.0,0.0,2.148,1.53,0
1776047640.8053591,1,0,13,12434.931712,192265.846784,341.126,32,1965,3996,0,0.0,0.0,18.038,8.869,0
1776047640.8484247,0,99,11,24824.905728,192265.846784,371.152,37,1965,3996,99,0.0,0.0,2.064,3.291,0
1776047640.8917508,1,0,13,12434.931712,192265.846784,341.113,32,1965,3996,0,0.0,0.0,19.074,8.723,0
1776047640.9346433,0,99,11,24824.905728,192265.846784,371.091,37,1965,3996,99,0.0,0.0,2.096,1.477,0
1776047640.984761,1,0,13,12434.931712,192265.846784,341.109,32,1965,3996,0,0.0,0.0,18.135,11.724,0
1776047641.0281568,0,99,11,24824.905728,192265.846784,371.091,37,1965,3996,99,0.0,0.0,2.1,1.536,0
1776047641.0708246,1,0,13,12434.931712,192265.846784,341.058,32,1965,3996,0,0.0,0.0,18.136,9.03,0
1776047641.1136594,0,99,11,24824.905728,192265.846784,371.014,37,1965,3996,99,0.0,0.0,2.104,1.551,0
1776047641.1564012,1,0,13,12434.931712,192265.846784,341.071,32,1965,3996,0,0.0,0.0,18.131,10.213,0
1776047641.1992862,0,99,11,24824.905728,192265.846784,371.062,37,1965,3996,99,0.0,0.0,2.071,1.573,0
1776047641.2421303,1,0,13,12434.931712,192265.846784,341.047,32,1965,3996,0,0.0,0.0,18.4,8.912,0
1776047641.2849846,0,99,11,24824.905728,192265.846784,371.117,37,1965,3996,99,0.0,0.0,2.107,1.527,0
1776047641.3277235,1,0,13,12434.931712,192265.846784,340.999,32,1965,3996,0,0.0,0.0,18.366,8.73,0
1776047641.3705149,0,99,11,24824.905728,192265.846784,371.208,37,1965,3996,99,0.0,0.0,2.043,1.514,0
1776047641.413278,1,0,13,12434.931712,192265.846784,340.992,32,1965,3996,0,0.0,0.0,18.14,8.78,0
1776047641.4562178,0,99,11,24824.905728,192265.846784,371.196,37,1965,3996,99,0.0,0.0,2.079,3.013,0
1776047641.4989476,1,0,13,12434.931712,192265.846784,340.992,32,1965,3996,0,0.0,0.0,18.357,8.742,0
1776047641.5417824,0,99,11,24824.905728,192265.846784,371.246,37,1965,3996,99,0.0,0.0,2.066,2.932,0
1776047641.5846238,1,0,13,12434.931712,192265.846784,341.043,32,1965,3996,0,0.0,0.0,18.164,8.857,0
1776047641.627466,0,99,11,24824.905728,192265.846784,371.246,37,1965,3996,99,0.0,0.0,2.086,1.484,0
1776047641.6714344,1,0,13,12434.931712,192265.846784,340.945,32,1965,3996,0,0.0,0.0,18.472,10.351,0
1776047641.7143118,0,99,11,24824.905728,192265.846784,371.286,37,1965,3996,99,0.0,0.0,2.1,1.594,0
1776047641.757105,1,0,13,12434.931712,192265.846784,340.987,32,1965,3996,0,0.0,0.0,18.365,10.199,0
1776047641.8000858,0,99,11,24824.905728,192265.846784,371.374,37,1965,3996,99,0.0,0.0,2.046,1.633,0
1776047641.8428836,1,0,13,12434.931712,192265.846784,341.025,32,1965,3996,0,0.0,0.0,18.174,8.802,0
1776047641.885708,0,99,11,24824.905728,192265.846784,371.343,37,1965,3996,99,0.0,0.0,2.12,1.539,0
1776047641.9284914,1,0,13,12434.931712,192265.846784,340.999,32,1965,3996,0,0.0,0.0,18.06,8.778,0
1776047641.9713082,0,99,11,24824.905728,192265.846784,371.456,37,1965,3996,99,0.0,0.0,2.119,1.523,0
1776047642.014037,1,0,13,12434.931712,192265.846784,340.965,32,1965,3996,0,0.0,0.0,18.013,8.859,0
1776047642.0573454,0,99,11,24824.905728,192265.846784,371.483,37,1965,3996,99,0.0,0.0,2.008,1.531,0
1776047642.100159,1,0,13,12434.931712,192265.846784,340.965,32,1965,3996,0,0.0,0.0,17.973,8.735,0
1776047642.1431148,0,99,11,24824.905728,192265.846784,371.404,37,1965,3996,99,0.0,0.0,2.073,2.945,0
